city,city_ascii,lat,lng
Huntington,Huntington,40.881,-85.5063
Wadgassen,Wadgassen,49.2667,6.7667
Heysham,Heysham,54.046,-2.894
Nāyakanhatti,Nayakanhatti,14.4644,76.5451
Hinode,Hinode,35.7421,139.2546
Cariús,Carius,-6.5333,-39.5
Kamenz,Kamenz,51.2667,14.1
Port Washington,Port Washington,40.8268,-73.6765
Karratha,Karratha,-20.7364,116.8464
Macatuba,Macatuba,-22.5022,-48.7114
Sītāmau,Sitamau,24.0147,75.3532
Springfield,Springfield,40.6994,-74.3254
Middletown,Middletown,41.5175,-71.2769
Peñamiller,Penamiller,21.0519,-99.815
Juazeirinho,Juazeirinho,-7.0678,-36.5778
Avitanallur,Avitanallur,11.5002,75.8059
Wixom,Wixom,42.5243,-83.5346
Upper Gwynedd,Upper Gwynedd,40.2144,-75.2891
Pendleton,Pendleton,45.6757,-118.8201
Brasnorte,Brasnorte,-12.155,-57.9789
Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,47.399,0.6673
Hannibal,Hannibal,39.7098,-91.3939
Abington,Abington,42.118,-70.959
Baaqlîne,Baaqline,33.6797,35.5583
Marosangy,Marosangy,-21,48.3
Tolongoina,Tolongoina,-21.55,47.5167
Etrotroka,Etrotroka,-22.8833,47.6
Ilakatra,Ilakatra,-22.35,47.6667
Ambila,Ambila,-21.9833,47.95
Marofoty,Marofoty,-22.9333,43.5667
Ambohitrolomahitsy,Ambohitrolomahitsy,-18.7,47.6833
Lazarivo,Lazarivo,-23.9,44.95
Milanoa,Milanoa,-13.5833,49.7833
Isoanala,Isoanala,-23.8333,45.7167
Amboanjo,Amboanjo,-22,47.85
Befotaka,Befotaka,-14.5333,48.0167
Tsarahonenana,Tsarahonenana,-15.4833,48.4833
Antanimora Atsinanana,Antanimora Atsinanana,-24.8167,45.6667
Ankarongana,Ankarongana,-15.4167,48.9167
Ambondromisotra,Ambondromisotra,-20.3333,46.9167
Ambohitsimanova,Ambohitsimanova,-19.95,47.1167
Anosivelo,Anosivelo,-22.7333,47.7667
Manombo Atsimo,Manombo Atsimo,-22.95,43.4667
Sahamadio,Sahamadio,-20.3,47.4
Anosibe-Ifanja,Anosibe-Ifanja,-18.8667,46.75
Beahitse,Beahitse,-24.1667,44.4333
Antsahavaribe,Antsahavaribe,-13.9833,49.6167
Ambohipihaonana,Ambohipihaonana,-19.4333,47.4167
Mandritsara,Mandritsara,-15.8333,48.8167
Ambolidibe Atsinanana,Ambolidibe Atsinanana,-15.1,48.8
Sadabe,Sadabe,-18.6333,47.7
Dzitbalché,Dzitbalche,20.3167,-90.05
Ghonchí,Ghonchi,39.9589,69.1369
Yangi Mirishkor,Yangi Mirishkor,38.8514,65.2778
Jāyal,Jayal,27.2167,74.1833
Matauna,Matauna,26.6699,85.487
Aḑ Ḑulū‘īyah,Ad Dulu`iyah,34.05,44.2
Santo Antônio do Leverger,Santo Antonio do Leverger,-15.8658,-56.0769
Hindarx,Hindarx,40.07,47.2047
Alauli,Alauli,25.644,86.4065
Saint-Égrève,Saint-Egreve,45.2325,5.6836
Peraía,Peraia,40.5,22.925
Naula,Naula,25.5535,86.0636
Santo Tomás de Jánico,Santo Tomas de Janico,19.4,-70.8
Kakraul,Kakraul,26.362,86.0139
Tomas Oppus,Tomas Oppus,10.25,124.98
Itajobi,Itajobi,-21.3178,-49.0539
Ban Rawai,Ban Rawai,7.7707,98.3185
Ambalavayal,Ambalavayal,11.619,76.2102
Analanampotsy,Analanampotsy,-17.1667,49.4833
Shankar Saraiyā,Shankar Saraiya,26.5967,84.8526
Kawai,Kawai,34.5833,135.7333
Clayton,Clayton,53.782,-1.8135
Sikandra,Sikandra,24.9564,86.0344
Lodwar,Lodwar,3.1167,35.6
Oulad Amrane,Oulad Amrane,32.2833,-9.2333
Guisborough,Guisborough,54.535,-1.0563
Brunico,Brunico,46.8,11.9333
Bayt Ūmmar,Bayt Ummar,31.6214,35.1022
Ulubey,Ulubey,40.8761,37.7406
Fortuna,Fortuna,-5.7328,-44.1578
Arai,Arai,34.6833,137.5667
Retiro,Retiro,6.0572,-75.5025
Srīkūrmam,Srikurmam,18.2708,84.0044
San Juan Lalana,San Juan Lalana,17.4667,-95.8833
Gainesville,Gainesville,38.7931,-77.6347
Andranofasika,Andranofasika,-16.3833,46.9
Zarumilla,Zarumilla,-3.5014,-80.2722
L’Ancienne-Lorette,L'Ancienne-Lorette,46.8,-71.35
Ibititá,Ibitita,-11.5667,-41.9667
Kōrōth,Koroth,11.5833,75.7667
Aberdeen,Aberdeen,46.9757,-123.8094
Rāmachandrapuran,Ramachandrapuran,17.4944,78.2942
Ughara,Ughara,26.0563,86.0013
Geddes,Geddes,43.0762,-76.2252
Serafina Corêa,Serafina Corea,-28.7119,-51.935
Ginsheim-Gustavsburg,Ginsheim-Gustavsburg,49.9833,8.3333
Viroflay,Viroflay,48.8,2.167
Yanggezhuang,Yanggezhuang,39.3831,118.7119
Berga,Berga,42.1011,1.8439
Meltonakkal,Meltonakkal,8.6341,76.8521
Bishunpura,Bishunpura,26.5436,84.4364
Qal’at Mgouna,Qal'at Mgouna,31.2414,-6.1283
Santana do Cariri,Santana do Cariri,-7.1833,-39.7333
Cercola,Cercola,40.8667,14.35
Bou Hanifia el Hamamat,Bou Hanifia el Hamamat,35.3167,-0.05
Dirba,Dirba,30.07,75.98
Puerto Caimito,Puerto Caimito,8.87,-79.72
Kombai,Kombai,9.8475,77.296
Liuchuan,Liuchuan,26.6549,108.5876
Mers el Kebir,Mers el Kebir,35.7286,-0.7069
Balmazújváros,Balmazujvaros,47.6167,21.35
Octeville,Octeville,49.6269,-1.6431
Perupālem,Perupalem,16.3705,81.5813
Acoyapa,Acoyapa,11.9667,-85.1667
Hohenems,Hohenems,47.3667,9.6667
Pozoblanco,Pozoblanco,38.3833,-4.85
Dallas,Dallas,44.9221,-123.313
Myrtle Grove,Myrtle Grove,30.4158,-87.3027
Garagoa,Garagoa,5.0825,-73.3642
Upper Saucon,Upper Saucon,40.5364,-75.4084
Adelphi,Adelphi,39.0017,-76.9649
Heber,Heber,40.507,-111.3986
Namysłów,Namyslow,51.0728,17.7069
Podporozhye,Podporozhye,60.9,34.2
San José de Chiquitos,San Jose de Chiquitos,-17.85,-60.75
Hünfeld,Hunfeld,50.6667,9.7667
Hampton Bays,Hampton Bays,40.8695,-72.5225
Bridgeview,Bridgeview,41.7403,-87.8067
Ashwaubenon,Ashwaubenon,44.4796,-88.0889
Sarıoğlan,Sarioglan,39.0769,35.9667
Chavara Grāmam,Chavara Gramam,8.9633,76.5619
Boki-Wéré,Boki-Were,14.0106,-5.6033
Wondelgem,Wondelgem,51.0889,3.7131
Kottapeta,Kottapeta,15.7913,80.377
Powder Springs,Powder Springs,33.8659,-84.684
Tibau do Sul,Tibau do Sul,-6.1869,-35.0919
Liuguoju,Liuguoju,38.2571,110.3597
Long’e,Long'e,25.8061,109.2134
Morriston,Morriston,51.6647,-3.9389
Aubange,Aubange,49.5667,5.805
Dalain Hob,Dalain Hob,41.9645,101.0667
Tekanpur,Tekanpur,25.994,78.2832
Eggenstein-Leopoldshafen,Eggenstein-Leopoldshafen,49.0778,8.3925
Guadalupe Victoria,Guadalupe Victoria,19.2833,-97.3333
Huruta,Huruta,8.15,39.35
Baikatpur,Baikatpur,25.4939,85.3792
Mālancha,Malancha,24.666,87.922
Shingūchō-shingū,Shingucho-shingu,34.9186,134.5493
Carovigno,Carovigno,40.7,17.6667
Stockerau,Stockerau,48.3833,16.2167
Governador Celso Ramos,Governador Celso Ramos,-27.315,-48.5589
Glace Bay,Glace Bay,46.2,-59.9667
Cubellas,Cubellas,41.21,1.6736
McKinleyville,McKinleyville,40.9488,-124.0857
Tobré,Tobre,10.2,2.1333
Galich,Galich,58.3833,42.35
Alcantara,Alcantara,9.9715,123.4047
Río Bueno,Rio Bueno,-40.3167,-72.9667
Ginatilan,Ginatilan,9.6,123.35
Kronach,Kronach,50.2411,11.3281
Zinapécuaro,Zinapecuaro,19.8603,-100.8275
Carlópolis,Carlopolis,-23.4167,-49.6833
Māri‘,Mari`,36.4828,37.1964
Fındıklı,Findikli,41.1333,41.0167
Massé,Masse,7.1578,2.5436
Iziaslav,Iziaslav,50.1167,26.8
Nāranattenvanpatti,Naranattenvanpatti,9.7233,77.3099
Nidgundi,Nidgundi,16.3583,75.931
Sidi Daoud,Sidi Daoud,36.85,3.85
High Blantyre,High Blantyre,55.7936,-4.0919
Pallikapuzha,Pallikapuzha,8.8412,76.8007
Douar Lamjaara,Douar Lamjaara,34.6147,-5.2887
Rāmāyampet,Ramayampet,18.1166,78.4298
Dehāqān,Dehaqan,31.9386,51.6475
Laconia,Laconia,43.5725,-71.4775
Tubaran,Tubaran,7.72,124.17
Dazhangzicun,Dazhangzicun,40.6239,118.1081
Dazhangzi,Dazhangzi,40.7463,118.1318
Dhulkot,Dhulkot,21.6095,75.5522
Belle Glade,Belle Glade,26.6916,-80.6656
Aklanpa,Aklanpa,8.1684,2.232
Navalmoral de la Mata,Navalmoral de la Mata,39.8983,-5.5403
Fetromby,Fetromby,-18.5833,48.9167
Bruckmühl,Bruckmuhl,47.8833,11.9167
Khed,Khed,17.7178,73.3939
Santa Teresa,Santa Teresa,11.7333,-86.2167
Colonial Park,Colonial Park,40.2987,-76.8069
Ngara,Ngara,-2.5122,30.6558
Morteros,Morteros,-30.7,-62
São João dos Poleiros,Sao Joao dos Poleiros,-5.1139,-43.81
Farmingville,Farmingville,40.839,-73.0404
Vatutine,Vatutine,49.0119,31.0714
Soumagne,Soumagne,50.6167,5.75
Vīrapāndi,Virapandi,11.1723,76.9692
Ettaiyāpuram,Ettaiyapuram,9.1474,77.9928
Mājra,Majra,28.667,76.456
New Milford,New Milford,40.9337,-74.0196
Miqiao,Miqiao,35.4991,108.2949
Heidenau,Heidenau,50.9833,13.8667
Azaourissè,Azaourisse,6.6944,2.5075
Chambellan,Chambellan,18.5667,-74.3167
Laferrière,Laferriere,18.5667,-74.3167
Zhukovka,Zhukovka,53.5333,33.7333
Ighram,Ighram,36.4667,4.5167
Bermeo,Bermeo,43.42,-2.7264
Benešov,Benesov,49.7828,14.6886
La Quiaca,La Quiaca,-22.1042,-65.5972
Sada,Sada,43.35,-8.25
Agaram,Agaram,10.4433,77.9485
Boa Vista do Tupim,Boa Vista do Tupim,-12.66,-40.6089
Annonay,Annonay,45.2408,4.6714
Pleszew,Pleszew,51.8833,17.7833
Bédigoazon,Bedigoazon,6.5667,-7.7833
Lamas,Lamas,-6.4167,-76.5333
Ashmyany,Ashmyany,54.425,25.9375
Colesberg,Colesberg,-30.7167,25.1
Canutama,Canutama,-6.5339,-64.3828
Thale,Thale,51.75,11.05
Hosakote,Hosakote,14.2817,77.1742
Marion,Marion,37.7345,-88.942
Le Pré-Saint-Gervais,Le Pre-Saint-Gervais,48.8833,2.4
Bambara-Maoundé,Bambara-Maounde,15.8519,-2.7861
Nerang,Nerang,-27.9902,153.3358
Japaratuba,Japaratuba,-10.5928,-36.94
Nerviano,Nerviano,45.55,8.9833
Pampa,Pampa,35.5479,-100.9651
Mount Vernon,Mount Vernon,40.3854,-82.4737
Jāsk,Jask,25.6531,57.7817
Alfajayucan,Alfajayucan,20.4,-99.35
Ban Tha Mai I,Ban Tha Mai I,18.7461,98.9819
Moraga,Moraga,37.8439,-122.1225
Latifpur,Latifpur,24.1181,90.1478
Sāyarpuram,Sayarpuram,8.6822,78.0265
Linnei,Linnei,23.7591,120.6184
Korem,Korem,12.5,39.5167
Maltby,Maltby,53.426,-1.21
Rāmpur Jalālpur,Rampur Jalalpur,25.6712,85.8606
Rubano,Rubano,45.4333,11.7833
Lerum,Lerum,57.7667,12.3
Sliema,Sliema,35.9122,14.5042
Pulimel,Pulimel,9.3,76.5833
Janakkala,Janakkala,60.9167,24.65
Bitburg,Bitburg,49.9667,6.5333
Defiance,Defiance,41.2813,-84.3657
São Pedro do Sul,Sao Pedro do Sul,40.75,-8.0667
Pran Buri,Pran Buri,12.3939,99.9159
Finnentrop,Finnentrop,51.1667,7.9667
Madanpur,Madanpur,26.2103,87.5141
Braunstone,Braunstone,52.616,-1.175
Fiorano Modenese,Fiorano Modenese,44.5333,10.8167
Bostonia,Bostonia,32.8189,-116.948
Haslingden,Haslingden,53.705,-2.328
Auburn,Auburn,42.1972,-71.8453
Boden,Boden,65.8256,21.6906
Azeffoun,Azeffoun,36.9,4.4167
Meiti,Meiti,24.2477,94.3031
Damascus,Damascus,39.2701,-77.1957
North Hykeham,North Hykeham,53.1833,-0.5875
Shāhkot,Shahkot,31.08,75.34
Bhawānīpur,Bhawanipur,25.3944,87.1264
Hot Springs Village,Hot Springs Village,34.6566,-92.9643
Aïn Feka,Ain Feka,35.4333,3.5833
Xixinzhuangzhen,Xixinzhuangzhen,37.0165,111.4908
Belaya Glina,Belaya Glina,46.0833,40.8583
Vallegrande,Vallegrande,-18.4833,-64.1
Wittenberge,Wittenberge,53,11.75
Lillerød,Lillerod,55.8681,12.3417
Acharipallam,Acharipallam,8.17,77.3698
Devizes,Devizes,51.3528,-1.9958
Tsuiki,Tsuiki,33.6561,131.0561
Hrubieszów,Hrubieszow,50.8167,23.8833
Trzcianka,Trzcianka,53.05,16.4667
Montceau-les-Mines,Montceau-les-Mines,46.6678,4.3697
Saltash,Saltash,50.408,-4.212
Vechūr,Vechur,9.6667,76.4167
Mattoon,Mattoon,39.4774,-88.3623
Upper Chichester,Upper Chichester,39.8414,-75.4421
Washougal,Washougal,45.5825,-122.3451
Haslemere,Haslemere,51.09,-0.712
Achaljāmu,Achaljamu,24.0243,85.8306
Ratba,Ratba,34.7833,-4.9333
Orăştie,Orastie,45.85,23.2
Brixham,Brixham,50.394,-3.516
Yabuki,Yabuki,37.2013,140.3386
Salinas de Hidalgo,Salinas de Hidalgo,22.628,-101.7156
Gemert,Gemert,51.5558,5.6867
Bhainsoda,Bhainsoda,24.4427,75.8403
Makīnsk,Makinsk,52.6292,70.4169
Asten,Asten,51.4,5.75
Dongjiangshui,Dongjiangshui,33.3787,104.9516
Saint Ives,Saint Ives,52.3344,-0.0761
Kadikkād,Kadikkad,10.6667,75.9667
Iglino,Iglino,54.8383,56.4231
Long Beach,Long Beach,30.3608,-89.1651
Sidi Lamine,Sidi Lamine,32.9,-6.05
Bad Lippspringe,Bad Lippspringe,51.7833,8.8167
Vazhani,Vazhani,10.5917,76.5333
Baronissi,Baronissi,40.7462,14.7705
Minamichita,Minamichita,34.7151,136.9298
Daireaux,Daireaux,-36.6,-61.75
Altıntaş,Altintas,39.0615,30.1099
Kodikulam,Kodikulam,9.9932,79.2007
Wyckoff,Wyckoff,40.9989,-74.1676
Cerea,Cerea,45.2,11.2167
Keetmanshoop,Keetmanshoop,-26.5786,18.1333
Rijen,Rijen,51.5833,4.95
Busolwe,Busolwe,0.8492,33.9269
Druzhba,Druzhba,41.2222,61.3067
Maroochydore,Maroochydore,-26.6553,153.0932
Astara,Astara,38.4561,48.8786
Montornés del Vallés,Montornes del Valles,41.5333,2.2667
Beinan,Beinan,22.7833,121.1167
Ambarès-et-Lagrave,Ambares-et-Lagrave,44.9258,-0.4853
Sinūnī,Sinuni,36.4575,41.7061
Kaliro,Kaliro,0.8944,33.4994
Puliyankunnu,Puliyankunnu,9.412,76.41
Marib,Marib,15.4606,45.3261
San Julián,San Julian,21.0167,-102.1667
Famy,Famy,14.43,121.45
Sierre,Sierre,46.3,7.5333
Roxana,Roxana,10.3586,-83.6738
Kāmavarapukota,Kamavarapukota,17.0031,81.1219
Weehawken,Weehawken,40.7677,-74.0168
San Roque,San Roque,6.4853,-75.0197
Cestas,Cestas,44.7453,-0.6811
Tromsdalen,Tromsdalen,69.6442,18.9992
San Francisco,San Francisco,16.7833,-89.9361
São Paulo do Potengi,Sao Paulo do Potengi,-5.9167,-35.75
Fazakerley,Fazakerley,53.4676,-2.9408
El Rosario,El Rosario,13.5,-89.0333
Sudak,Sudak,44.8514,34.9725
Batuco,Batuco,-33.2308,-70.8089
Kauhava,Kauhava,63.1,23.0667
Truckee,Truckee,39.3455,-120.1848
Orta Nova,Orta Nova,41.3308,15.7114
Pionki,Pionki,51.4833,21.45
Villeneuve-Loubet,Villeneuve-Loubet,43.6589,7.1222
Tsundupalle,Tsundupalle,13.9809,78.9152
Solothurn,Solothurn,47.2167,7.5333
Palmetto Estates,Palmetto Estates,25.6211,-80.3616
Říčany,Ricany,49.9919,14.6556
Windlesham,Windlesham,51.36,-0.66
Vila Bela da Santíssima Trindade,Vila Bela da Santissima Trindade,-15.0078,-59.9508
Latsia,Latsia,35.1,33.3667
Buntok,Buntok,-1.719,114.8448
Sunland Park,Sunland Park,31.8201,-106.5958
Ouaouzgane,Ouaouzgane,35.0167,-4.5167
Posoltega,Posoltega,12.55,-86.9833
Connahs Quay,Connahs Quay,53.218,-3.057
’Aïn Abessa,'Ain Abessa,36.3,5.295
Masamagrell,Masamagrell,39.5703,-0.33
Maşīf Sarsink,Masif Sarsink,37.0333,43.3333
Dhobauli,Dhobauli,25.4008,86.1885
Bāuria,Bauria,22.4521,88.1853
Puerto Carreño,Puerto Carreno,6.1903,-67.4836
Humacao,Humacao,18.152,-65.8204
Attappampatti,Attappampatti,11.482,78.0248
Eğirdir,Egirdir,37.875,30.8506
Havelock,Havelock,34.9078,-76.8987
Yağlıdere,Yaglidere,40.8572,38.6325
Young,Young,-32.7,-57.6333
El Piñón,El Pinon,10.3333,-74.6667
Nandigaon,Nandigaon,17.119,78.2564
Bovisio Masciago,Bovisio Masciago,45.6167,9.15
Djouab,Djouab,36.1333,3.4333
San Miguel de Salcedo,San Miguel de Salcedo,-1.05,-78.5833
Maardu,Maardu,59.4781,25.0161
Chiva,Chiva,39.4714,-0.7197
Swift Current,Swift Current,50.2881,-107.7939
Campo do Brito,Campo do Brito,-10.7328,-37.4928
Chestnuthill,Chestnuthill,40.9568,-75.4183
Kadod,Kadod,21.218,73.22
Nuevo San Juan Parangaricutiro,Nuevo San Juan Parangaricutiro,19.4,-102.1333
Shahbā,Shahba,32.8542,36.6292
Königstein im Taunus,Konigstein im Taunus,50.1833,8.4667
Thandla,Thandla,23.0096,74.5775
Kushima,Kushima,31.4644,131.2283
Santa Lucía,Santa Lucia,-34.4525,-56.3964
Donna,Donna,26.1468,-98.0559
New Port Richey,New Port Richey,28.2468,-82.717
Chinampa de Gorostiza,Chinampa de Gorostiza,21.3667,-97.7333
Água Clara,Agua Clara,-20.4478,-52.8778
Vimodrone,Vimodrone,45.5,9.2667
Centerville,Centerville,40.9284,-111.8848
Ribat Al Khayr,Ribat Al Khayr,33.82,-4.41
Bytów,Bytow,54.1333,17.5
Diksmuide,Diksmuide,51.0333,2.865
Arakkal,Arakkal,8.948,76.8631
Yerbas Buenas,Yerbas Buenas,-35.75,-71.5667
Preganziol,Preganziol,45.6,12.2333
Plumstead,Plumstead,51.49,0.09
Livinjipuram,Livinjipuram,8.1535,77.5719
Bürstadt,Burstadt,49.6333,8.45
Sobrado de Paiva,Sobrado de Paiva,41.0667,-8.25
Leixlip,Leixlip,53.3643,-6.4881
Boysun,Boysun,38.2,67.2
Dēra,Dera,8.3333,39.3167
Tengampudūr,Tengampudur,8.1158,77.4579
Bek’ojī,Bek'oji,7.5833,39.3333
Kings Park,Kings Park,40.8881,-73.2475
Penzberg,Penzberg,47.75,11.3833
Takhatgarh,Takhatgarh,25.33,73
Sendurai,Sendurai,10.3934,78.2517
Roche-à-Bateau,Roche-a-Bateau,18.1833,-74
Hīrna,Hirna,9.2167,41.1
Katsuura,Katsuura,35.15,140.3167
Ponte de Sôr,Ponte de Sor,39.25,-8.0167
Băicoi,Baicoi,45.0453,25.8658
Holzkirchen,Holzkirchen,47.8833,11.7
Bredbury,Bredbury,53.42,-2.113
Chalāla,Chalala,21.42,71.17
Konodimini,Konodimini,13.3239,-6.4228
Kukës,Kukes,42.0833,20.4167
Iluppur,Iluppur,10.5137,78.6216
Fuying,Fuying,41.0302,117.7205
Fuyingzicun,Fuyingzicun,40.8754,117.6978
Dour,Dour,50.3979,3.7807
Kodumudi,Kodumudi,11.0769,77.8876
Glanerbrug,Glanerbrug,52.215,6.9742
Klippansbruk,Klippansbruk,56.1167,13.15
Vincennes,Vincennes,38.6759,-87.5102
Aston,Aston,39.8719,-75.4349
La Vista,La Vista,41.1816,-96.0664
Cabeceiras de Basto,Cabeceiras de Basto,41.5333,-8.0167
Novomichurinsk,Novomichurinsk,54.05,39.7167
Pisticci,Pisticci,40.3833,16.55
Firestone,Firestone,40.1565,-104.9494
Richmond Hill,Richmond Hill,31.9012,-81.3125
Povorino,Povorino,51.2,42.25
Saalfelden am Steinernen Meer,Saalfelden am Steinernen Meer,47.4269,12.8483
Kattiyeri,Kattiyeri,11.8764,75.8542
Gikongoro,Gikongoro,-2.4723,29.5815
Balighattam,Balighattam,17.651,82.6059
Westchester,Westchester,41.8492,-87.8906
Pôrto Acre,Porto Acre,-9.5878,-67.5328
Gonegandla,Gonegandla,15.7167,77.6
Ban Wang Nok Aen,Ban Wang Nok Aen,16.8333,100.4833
Verdun,Verdun,49.162,5.3876
Pazhayannūr,Pazhayannur,10.6661,76.4252
Pochëp,Pochep,52.9333,33.45
Piriyāpatna,Piriyapatna,12.3365,76.0792
Jilotepec,Jilotepec,19.6097,-96.9511
East Greenbush,East Greenbush,42.6122,-73.6969
Jalpa de Méndez,Jalpa de Mendez,18.1764,-93.0631
Saran,Saran,47.9514,1.8747
Nässjö,Nassjo,57.65,14.6833
Rotselaar,Rotselaar,50.95,4.7167
Erumād,Erumad,11.5681,76.2608
Harborcreek,Harborcreek,42.1498,-79.9501
São Vicente Férrer,Sao Vicente Ferrer,-7.5908,-35.4908
Hāvi Bhauār,Havi Bhauar,26.1091,86.1059
Holly Springs,Holly Springs,34.1681,-84.4847
La Cruz,La Cruz,1.6047,-76.9742
Zafra,Zafra,38.4167,-6.4167
Murraysville,Murraysville,34.2919,-77.8429
Deoria,Deoria,26.1791,85.0234
Ocho Rios,Ocho Rios,18.4167,-77.1167
Néa Mákri,Nea Makri,38.0833,23.9833
Châteaurenard,Chateaurenard,43.8833,4.8553
Wellington,Wellington,50.9755,-3.2243
Ferndale,Ferndale,39.1869,-76.6331
Phrae,Phrae,18.1453,100.1419
Kundal,Kundal,25.762,86.2081
Campagna,Campagna,40.6667,15.1
Murehwa,Murehwa,-17.65,31.7833
São Caetano de Odivelas,Sao Caetano de Odivelas,-0.75,-48.0333
Zequ,Zequ,35.0376,101.4606
Banstead,Banstead,51.322,-0.204
Kumage,Kumage,34.0495,131.969
Riemst,Riemst,50.8,5.6
Przasnysz,Przasnysz,53.0167,20.8833
Podalakūr,Podalakur,14.3667,79.7333
Federación,Federacion,-30.9833,-57.9167
Bassum,Bassum,52.8494,8.7267
Kruibeke,Kruibeke,51.1667,4.3
Hueytown,Hueytown,33.4239,-87.022
Kakkalapalle,Kakkalapalle,14.6415,77.5668
Madrid,Madrid,9.2619,125.9647
Whickham,Whickham,54.946,-1.6761
Beaver Dam,Beaver Dam,43.4688,-88.8309
Agourai,Agourai,33.6333,-5.5833
Loxstedt,Loxstedt,53.4667,8.65
Zveçan,Zvecan,42.9,20.8333
Berber,Berber,18.0306,33.9933
Grangemouth,Grangemouth,56.012,-3.717
Arani,Arani,13.3346,80.0848
Sidi Ettiji,Sidi Ettiji,32.1717,-8.8686
Bogatynia,Bogatynia,50.9069,14.9569
Tāwargeri,Tawargeri,15.7668,76.4037
Araçagi,Aracagi,-6.8528,-35.3808
Ban Na Sai,Ban Na Sai,17.7334,98.9513
Calera,Calera,33.1254,-86.7449
Khirhar,Khirhar,26.5168,85.9618
Keynsham,Keynsham,51.4135,-2.4968
Barangka,Barangka,14.6297,121.0803
Itapiranga,Itapiranga,-27.1689,-53.7119
Shiraoi,Shiraoi,42.55,141.35
Lake Mary,Lake Mary,28.7592,-81.336
Ittiva,Ittiva,8.85,76.8833
Xiaolongtan,Xiaolongtan,23.7836,103.1563
Salitre,Salitre,-7.2839,-40.4606
Glenmont,Glenmont,39.0698,-77.0467
Millbrook,Millbrook,32.5027,-86.3737
Mullānwāla,Mullanwala,31.0619,74.8228
Tadaoka-higashi,Tadaoka-higashi,34.4833,135.4
Seeheim-Jugenheim,Seeheim-Jugenheim,49.75,8.65
Red Wing,Red Wing,44.5817,-92.6036
Añisoc,Anisoc,1.85,10.7667
Tantéga,Tantega,10.85,1.0333
Tiahounkossi,Tiahounkossi,10.8167,1.0667
San Isidro,San Isidro,9.9737,-83.9861
Medicina,Medicina,44.4833,11.6333
Epitacio Huerta,Epitacio Huerta,20.1348,-100.2934
Cleckheaton,Cleckheaton,53.725,-1.719
Pratteln,Pratteln,47.5167,7.7
Micoud,Micoud,13.819,-60.9
Bull Run,Bull Run,38.7802,-77.5204
Brod,Brod,45.1333,17.9833
Douar Tabouda,Douar Tabouda,34.7167,-5.1333
El Escorial,El Escorial,40.5817,-4.1258
La Algaba,La Algaba,37.45,-6
Valu lui Traian,Valu lui Traian,44.165,28.455
Itororó,Itororo,-15.1169,-40.07
Shpola,Shpola,48.9997,31.3922
Piquet Carneiro,Piquet Carneiro,-5.8,-39.4167
Ad Dīs,Ad Dis,14.8833,49.8667
Bánovce nad Bebravou,Banovce nad Bebravou,48.7186,18.2581
Leopoldshöhe,Leopoldshohe,52.0167,8.6914
Wurzen,Wurzen,51.3667,12.7167
Bariārpur,Bariarpur,25.292,86.571
Clearlake,Clearlake,38.9589,-122.633
Mariestad,Mariestad,58.7,13.8167
Sedan,Sedan,49.7034,4.9388
Bargūr,Bargur,12.5429,78.3574
Poreč,Porec,45.2272,13.5958
Zirara,Zirara,32.35,-8.5333
Ceadîr-Lunga,Ceadir-Lunga,46.05,28.8333
Noordwijkerhout,Noordwijkerhout,52.2667,4.5
Shek Wai Kok,Shek Wai Kok,22.3753,114.1237
Khaniādhāna,Khaniadhana,25.0298,78.1271
Ibipeba,Ibipeba,-11.6333,-42.0333
Mangueirinha,Mangueirinha,-25.95,-52.15
Marienberg,Marienberg,50.6333,13.15
Reinheim,Reinheim,49.8269,8.8308
Lomas de Sargentillo,Lomas de Sargentillo,-1.8833,-80.0833
Getúlio Vargas,Getulio Vargas,-27.89,-52.2278
Morton,Morton,40.6135,-89.4669
Kaatsheuvel,Kaatsheuvel,51.6667,5.0667
Macetown,Macetown,-44.8667,168.8333
Burbaliq,Burbaliq,40.3247,71.3692
Dilijan,Dilijan,40.7408,44.8631
The Mumbles,The Mumbles,51.573,-3.9992
Pannaipuram,Pannaipuram,9.7908,77.1578
Tukums,Tukums,56.9667,23.15
Mauguio,Mauguio,43.6169,4.0083
Three Lakes,Three Lakes,25.6415,-80.4
Rio Linda,Rio Linda,38.6875,-121.4417
Saint-Jean-de-la-Ruelle,Saint-Jean-de-la-Ruelle,47.9139,1.8745
San Juan Bautista,San Juan Bautista,-26.6333,-57.1667
Soumpi,Soumpi,15.8458,-4.3217
Wailuku,Wailuku,20.8834,-156.5059
Bijni,Bijni,26.4959,90.703
Xinyuan,Xinyuan,37.2953,99.0341
Puerto El Triunfo,Puerto El Triunfo,13.2833,-88.55
Buritama,Buritama,-21.0667,-50.1475
Cidreira,Cidreira,-30.1608,-50.2339
N’Goussa,N'Goussa,32.1408,5.3083
Country Club Hills,Country Club Hills,41.5636,-87.7251
Łask,Lask,51.5903,19.1333
Īlkhchī,Ilkhchi,37.9373,45.979
Īlkhechī,Ilkhechi,37.9378,45.9803
La Sierpe,La Sierpe,21.7606,-79.2433
Mohan Eghu,Mohan Eghu,25.4002,86.145
Ippy,Ippy,6.25,21.2
San Giovanni Valdarno,San Giovanni Valdarno,43.5644,11.5328
Pembroke,Pembroke,45.8167,-77.1
Heumen,Heumen,51.7833,5.85
